Area Name,Area ID,185,14006,26,9150,97,37,42,123,476,468,9636,6014,6080,95,96,3155,3156,10287,46,51,53,3475,15369,3911,17655,9092,9097,9102,13669,3908,10269,3361,10397,200
Lichfield,E07000194,24,2.88,2.6,7.84,3.8,45.4,51.9,91,5.01,4.26,2.1,49.3,65,80.3,83.5,63.1,60.7,0.066,45.9,1.5,5.2,"35,714.00",13.3,0.092,12.6,6.95,7.19,6.99,121.1,19.444,63.3,33.2,13.1,98.25
Newcastle-under-Lyme,E07000195,14,3.56,2.1,5.59,4.9,35.7,37.3,91,7.12,6.61,2.1,49.3,66,78.5,82.3,63.1,60.7,0.147,42.2,1.3,4.7,"29,615.00",18.8,0.119,12.6,7.76,8.28,7.92,154,13.123,59.5,30.6,12.9,96.8
South Staffordshire,E07000196,6,0.14,2.3,8.01,3.8,46,47.5,91,4,4.34,2.1,49.3,64,80.1,84.1,63.1,60.7,0.107,48.4,1.4,6.3,"33,075.00",14.6,0.104,12.6,7.7,8.07,7.29,116.1,17.309,56.2,31.7,9,97.75
Stafford,E07000197,42,1.27,2.9,7.18,2,55.6,42.4,91,5.61,5.45,2.1,49.3,67,80,84,63.1,60.7,0.102,49.6,1.4,5.4,"31,356.00",14.6,0.083,12.6,7.4,7.46,7.44,125.1,21.42,65.6,34,14.2,97.38
Staffordshire Moorlands,E07000198,10,0.41,3.3,6.4,3.9,47.9,35.6,91,6.27,5.22,2.1,49.3,63,80.1,83.2,63.1,60.7,0.122,57.7,1.5,10.1,"31,220.00",15.1,0.097,12.6,7.76,8.25,7.29,130.5,19.592,62.9,31,13.2,98.46
Tamworth,E07000199,36,1.42,2.3,7.89,3.8,32.7,41.9,91,7.44,6.06,2.1,49.3,55,78.6,82.4,63.1,60.7,0.091,38.5,1.3,2.9,"27,879.00",18.6,0.152,12.6,7.3,7.62,7.36,140.7,19.193,57,30.9,12.9,97.55
Babergh,E07000200,13,0.99,2.4,10.65,4.5,40.5,47.2,164,5.36,5.1,3.4,48.8,63,81.6,85.2,67,64.4,0.097,39.3,1.5,4.3,"30,053.00",13.5,0.088,14.3,8.03,8.16,7.81,97,27.848,67.1,38.4,19.2,98.07
Ipswich,E07000202,0,5.36,2.5,7.97,4.5,37.1,68,164,11.34,9.51,3.4,48.8,58,79.4,83,67,64.4,0.103,33,1.2,2.6,"28,222.00",22,0.15,14.3,7.12,7.53,6.81,145.4,19.255,49.4,37.5,6.8,95.09
Mid Suffolk,E07000203,14,1.84,2.2,10,4.5,39,45.7,164,4.83,4.17,3.4,48.8,57,81.4,84.8,67,64.4,0.095,39.5,1.4,4.7,"30,000.00",11.4,0.083,14.3,7.63,7.68,7.54,98.2,29.028,62.5,38.9,18.4,98.15
Elmbridge,E07000207,41,3.08,2.4,14.78,2.2,68.5,102.3,81,4.95,6.22,7.5,54.3,72,82.7,85.6,67.8,69.7,0.138,54.5,1.7,4.2,"41,943.00",6.5,0.074,8.9,7.53,7.68,7.44,91,19.823,69.3,40.4,13.1,98.58
Epsom and Ewell,E07000208,14,2.32,2.3,14.82,5.6,55.1,68.1,81,7.04,6.21,7.5,54.3,68,82.1,85.7,67.8,69.7,0.123,53.7,1.5,2.7,"35,293.00",7.3,0.072,8.9,7.35,7.7,7.13,87.3,20.907,67.6,37.2,14.6,98.52
Guildford,E07000209,0,3.19,3,12.02,3.3,61.2,60.8,81,6.12,6.24,7.5,54.3,65,82.3,85.6,67.8,69.7,0.106,58.9,1.4,4,"40,401.00",8.6,0.071,8.9,7.26,7.66,7.05,93.8,22.506,66.2,38.8,17.8,97.53
Mole Valley,E07000210,19,1.73,2.5,14.69,2.5,44.2,64.4,81,5.05,5.22,7.5,54.3,65,81.9,85.8,67.8,69.7,0.148,56.6,1.7,4.8,"38,810.00",9,0.063,8.9,7.43,7.73,7.39,93.7,23.756,70,44.1,19.2,98.62
Reigate and Banstead,E07000211,13,3.88,2.3,12.14,2.5,55.2,66.3,81,6.5,6.02,7.5,54.3,64,81.1,84.4,67.8,69.7,0.094,53.2,1.5,4.2,"37,684.00",10.3,0.076,8.9,7.18,7.79,7.23,104.2,23.293,65.8,36,15,98.89
Runnymede,E07000212,10,2.97,2.9,12.03,2.5,57.5,67.1,81,6.99,8.58,7.5,54.3,69,80.8,84.4,67.8,69.7,0.111,49,1.3,5.4,"36,627.00",11.3,0.089,8.9,7.99,8.31,7.75,116.4,27.105,64.4,33.3,10.6,98.44
Spelthorne,E07000213,4,0.79,2.6,11.07,2.5,33.5,71.2,81,7.17,8.21,7.5,54.3,62,80.4,83.9,67.8,69.7,0.11,46.4,1.3,3.6,"38,832.00",11.7,0.084,8.9,7.24,7.6,7.54,106.2,26.914,58.9,34.5,16,97.07
Surrey Heath,E07000214,12,0.56,2.7,10.78,2.5,50.6,65.2,81,6.05,5.67,7.5,54.3,68,81.7,85.1,67.8,69.7,0.146,61.3,1.6,5.1,"42,219.00",9.4,0.066,8.9,7.89,8.04,7.2,92.8,22.036,68.9,36.2,20.9,98.35
Tandridge,E07000215,38,0.93,2.4,12.62,2.5,48.6,75.6,81,5.38,8.29,7.5,54.3,69,81,84.9,67.8,69.7,0.102,59.9,1.7,5,"38,435.00",10,0.068,8.9,7.53,7.72,7.72,97.1,23.931,68.1,40.2,16.3,97.36
Waverley,E07000216,28,0.89,3.3,12.57,2.5,52.7,76.5,81,4.05,4.95,7.5,54.3,72,82.2,85.5,67.8,69.7,0.126,57,1.7,3.5,"41,377.00",7.9,0.067,8.9,7.26,7.48,7.13,90.2,19.499,70,42.1,21.1,98.22
Woking,E07000217,26,0.67,2.4,12.08,4.1,59.1,98.9,81,7.19,6.04,7.5,54.3,64,81.8,84.1,67.8,69.7,0.1,54.3,1.4,3.9,"37,142.00",11.9,0.084,8.9,7.95,7.9,8.3,101.3,23.576,65,40.1,17.8,98.42
North Warwickshire,E07000218,131,1.05,3,7.58,2.1,31.3,48.1,118,7.96,6.83,2.5,52.9,55,78.7,82,62.1,64.1,0.107,44.9,1.4,11.3,"31,332.00",17,0.113,12.8,7.38,7.87,7.43,135.4,21.346,61.7,31.4,11.4,95.2
Nuneaton and Bedworth,E07000219,28,9.37,3,6.78,2.1,35.3,48.7,118,10.12,9.53,2.5,52.9,59,77.3,81.7,62.1,64.1,0.138,38.2,1.3,3.3,"28,928.00",18,0.141,12.8,7.56,7.7,7.62,162.8,17.657,53.5,33.5,11.6,97.17
Rugby,E07000220,51,3.56,3.3,8,2.1,52.5,70.3,118,7.83,6.21,2.5,52.9,63,79.7,83.6,62.1,64.1,0.099,45,1.4,15,"33,364.00",11.3,0.097,12.8,7.72,8.09,7.3,138,21.335,62,36.1,14.7,95.55
Stratford-on-Avon,E07000221,55,1.14,3.7,10.17,2.6,48.7,69.4,118,7.7,6.78,2.5,52.9,63,81.4,85,62.1,64.1,0.121,59.4,1.6,6.2,"33,923.00",11,0.082,12.8,7.65,7.63,7.33,105.8,25.426,65.9,41.9,18.7,97.55
Warwick,E07000222,4,2.67,3.3,8.95,3.6,49.5,84.6,118,7.7,6.78,2.5,52.9,66,80.9,84.2,62.1,64.1,0.145,54.6,1.4,4.9,"36,862.00",10.2,0.096,12.8,7.56,7.69,7.37,101.6,21.527,70.6,41.6,17.2,98.27
Adur,E07000223,11,2.95,2.2,12.36,4,47.6,49.7,106,6.68,8.6,3.5,51.6,60,81.3,83.7,63.8,63.9,0.093,41.1,1.2,3.1,"31,484.00",16.9,0.118,10.5,7.57,7.95,7.05,117,17.69,62.6,37.8,13.6,97.07
Arun,E07000224,30,4.25,2.3,11.31,5.4,36.7,47.8,106,8.07,7.55,3.5,51.6,50,79.6,83.7,63.8,63.9,0.099,42.3,1.4,2.9,"28,733.00",17.2,0.108,10.5,7.64,8.07,7.58,130.3,24.554,60.4,32,11.1,97.6
Chichester,E07000225,21,5.47,1.7,13.67,4,45.6,62.6,106,6.59,7.05,3.5,51.6,52,80.6,84.5,63.8,63.9,0.107,44.5,1.6,4.2,"30,000.00",14.3,0.082,10.5,6.61,6.82,6.94,106.3,25.712,69.8,36.9,16.5,97.79
Crawley,E07000226,30,11.69,1.8,9.89,2.9,35.4,56.6,106,11.93,8.92,3.5,51.6,52,79.9,83.8,63.8,63.9,0.133,31.9,1.1,4.4,"31,335.00",20.7,0.137,10.5,7.17,7.71,7.48,145,26.824,56.6,36,12.8,97.56
Horsham,E07000227,30,2.84,2.1,11.93,3,41.2,72.6,106,5.09,6.45,3.5,51.6,57,82.2,85.1,63.8,63.9,0.082,53.5,1.5,3.4,"35,198.00",10.4,0.066,10.5,7.43,7.93,7.41,96.5,25.377,69.2,39.8,16.6,98.49
Mid Sussex,E07000228,18,3.29,2.5,11.67,2.9,56.1,72.8,106,4.79,4.78,3.5,51.6,63,81.7,84.8,63.8,63.9,0.099,41.7,1.4,3.3,"35,136.00",9,0.068,10.5,7.78,8.06,7.41,88.5,19.913,70.9,38.6,18.8,98.27
Worthing,E07000229,23,4.05,2.5,10.99,6.9,40.7,53.2,106,8.52,8.89,3.5,51.6,53,79.6,83,63.8,63.9,0.108,41.5,1.2,2.5,"30,358.00",15.6,0.115,10.5,7.26,7.72,6.82,126.8,15.978,64,36.6,11.1,96.59
Bromsgrove,E07000234,17,2.5,2.5,9.31,3.8,48.3,206.3,56,8.44,6.83,3.2,49.6,67,80.9,84.2,65.3,66.2,0.139,41.6,1.5,5.5,"34,490.00",11.2,0.082,13.7,7.51,7.79,7.01,105.4,19.198,66.6,37.9,15.5,97.96
Malvern Hills,E07000235,49,2.51,3.1,10.26,6.1,54.5,51.6,56,8.44,6.83,3.2,49.6,61,81.2,83.7,65.3,66.2,0.076,42.3,1.5,4.8,"31,181.00",14.5,0.091,13.7,7.38,7.57,7.66,103.5,27.492,59.2,39.8,16.6,98.66
Redditch,E07000236,39,2.5,2.1,9.24,3,31.1,52,56,8.44,6.83,3.2,49.6,48,78.9,82.4,65.3,66.2,0.082,27.5,1.2,3.2,"25,960.00",19,0.141,13.7,6.98,7.41,7.29,141.4,29.861,50.7,32.4,9.4,95.81
Worcester,E07000237,58,3.04,2.7,7.67,3,44.5,61.7,56,8.44,6.83,3.2,49.6,60,79.2,82.5,65.3,66.2,0.11,35.3,1.2,3,"29,984.00",20.2,0.128,13.7,7.19,7.68,7.51,139.9,19.851,60.1,36.7,9.7,97.5
Wychavon,E07000238,56,1.96,2.5,10.64,2.8,46,55.6,56,8.44,6.83,3.2,49.6,53,81,84.5,65.3,66.2,0.092,44.7,1.4,6,"28,189.00",14.2,0.092,13.7,7.6,7.85,7.5,116.9,27.306,61.9,35.7,18.4,98.54
Wyre Forest,E07000239,35,2.5,2.7,7.48,3,36.2,73.4,56,8.44,6.83,3.2,49.6,57,78.7,83,65.3,66.2,0.069,33.6,1.4,3.4,"29,010.00",20,0.123,13.7,7.64,7.81,7.07,150.3,23.971,59.4,32.3,15.9,97.38
St Albans,E07000240,31,1.07,2.6,12.79,2.4,65.8,84.9,128,6.35,4.84,2.6,54.8,70,81.8,85.4,66.3,66.3,0.1,64.2,1.5,5.4,"45,727.00",6.9,0.073,10.4,7.4,7.55,7.37,98.9,22.153,68.3,45.1,19.8,98.72
Welwyn Hatfield,E07000241,102,3.35,2.4,13.28,6.1,46.1,62.7,128,7.88,6.88,2.6,54.8,61,80.6,83.8,66.3,66.3,0.065,47.6,1.3,4.2,"31,635.00",10.1,0.103,10.4,7.47,7.57,7.35,129.1,26.247,57,35.4,18.3,96.68
East Hertfordshire,E07000242,27,5.38,1.9,11.06,2.1,49.8,73,128,6.23,5.67,2.6,54.8,68,81.6,85,66.3,66.3,0.086,49,1.4,3.7,"38,763.00",7.4,0.08,10.4,7.25,7.73,7.57,93,20.16,71.4,35.5,16.7,98.04
Stevenage,E07000243,60,4.43,1.7,10.97,5.1,42.8,55.2,128,10.96,9.32,2.6,54.8,62,79.5,82.8,66.3,66.3,0.091,40.2,1.1,3.8,"27,449.00",14.1,0.135,10.4,7.28,7.46,6.58,142.4,24.367,57.9,35.5,10.1,94.61
East Suffolk,E07000244,23,16.16,2.9,9.5,2.4,39.4,44.3,164,6.83,7.58,3.4,48.8,57,80.4,83.8,67,64.4,0.096,39.9,1.4,3.9,"28,968.00",14.2,0.105,14.3,7.66,7.84,7.51,120.6,20.053,62.1,36.9,17.4,97.87
West Suffolk,E07000245,47,5.57,2.7,9.34,2.3,28.7,52.3,164,8.31,6.91,3.4,48.8,57,81,84.3,67,64.4,0.102,38.2,1.4,7.8,"29,436.00",10.9,0.097,14.3,7.61,7.77,7.36,117.2,31.61,58.6,34.6,10.4,97.3
Somerset West and Taunton,E07000246,26,10.1,3.2,9.07,2.5,37.1,52.8,74,7.26,7.95,4,49.4,59,80,83.9,64.2,65.7,0.135,48.7,1.3,3.6,"28,672.00",13.9,0.109,14.8,7.65,7.87,7.49,126.3,25.368,66.3,35.6,17.2,97.51
Bolton,E08000001,10,5.66,2.9,5.93,4.6,33.1,75.1,131,12.32,11.38,3.5,48.9,61,77.3,81.1,60.3,62.4,0.139,48.1,1.3,3.8,"26,965.00",31.5,0.191,19.8,7.38,7.64,7.26,184.6,14.162,54.7,36.4,12.7,93.99
Bury,E08000002,15,4.9,2.9,6.62,4.3,42.8,68.4,115,9.33,10.38,2.2,49.4,63,78.4,82,63.4,62.2,0.136,50.5,1.4,4,"31,341.00",21.5,0.145,16.9,7.32,7.74,7.31,159.4,15.122,62,40.7,12.2,95.77
Manchester,E08000003,10,169.78,1.7,7.64,9.2,44.9,104.5,256,13.85,14.18,4.6,47.7,60,75.5,79.9,61.2,59.7,0.158,36.6,1,3.3,"27,502.00",32.5,0.336,31.7,7.12,7.53,7.12,237.4,25.867,60.6,29.4,11.3,89.81
Oldham,E08000004,33,12.65,2.8,5.98,4.2,29.6,67.5,194,11.12,12.12,4.5,46.2,57,77.2,80.5,56.6,58.2,0.093,36.7,1.2,2.9,"27,594.00",36.2,0.187,23.1,7.35,7.72,7.33,204,11.841,56.1,37.8,10.9,94.16
Rochdale,E08000005,20,13.12,3.2,6.41,4.3,31.4,56,191,11.93,11.72,3.7,46.2,56,76.7,80.9,57.4,58.5,0.152,48,1.3,3.9,"25,742.00",28.6,0.203,22.5,7.19,7.56,7.03,207.1,18.234,54.2,34.3,10.3,93.48
Salford,E08000006,10,45.69,2.7,7.03,4.9,42.5,93.8,149,10.1,11.53,3.9,45.1,61,77.1,80.5,58.7,57.4,0.122,47.2,1.2,4.2,"28,081.00",22,0.218,25.6,7.35,7.76,7.29,213,18.988,56,28.8,9.4,91.85
Stockport,E08000007,34,4.17,2.9,8.95,5.7,46.5,61.7,121,7.77,8.71,2.6,52.7,64,79.4,83.2,65.1,62.2,0.126,55,1.5,3.6,"30,724.00",14.2,0.129,13.7,7.54,7.78,7.34,150.2,13.719,63.2,40,12.2,97.46
Tameside,E08000008,15,2.7,2.3,6.17,3.4,26.6,47.5,152,11.07,11.39,4,48.5,60,76.9,80.1,61.6,58.2,0.119,47.2,1.3,3.3,"27,706.00",22.3,0.177,21.5,7.43,7.79,7.13,211.4,15.518,55.7,32.2,8.1,94.03
Trafford,E08000009,3,1.22,2.6,9.3,3.8,54.8,89.1,81,6.43,7.11,2.2,60.2,72,80.2,83.8,66.3,66.9,0.122,53.3,1.4,5.8,"34,936.00",11.4,0.13,11.1,7.29,7.52,7.06,139.9,13.794,63.1,44.3,12.3,97.52
Wigan,E08000010,26,19.8,3,5.11,4.4,31,51,137,9.7,13.04,3.1,49.7,66,77.5,81.2,59.2,61.4,0.124,53.2,1.3,3.5,"30,809.00",18.2,0.16,18,7.22,7.71,7.23,183.7,12.808,57.7,29.8,10.6,95.12
Knowsley,E08000011,22,11.11,3.1,5.14,2.7,30.8,45.8,168,8.95,10.91,5.9,37.8,58,76.3,79.8,58.7,60,0.125,28.7,1.2,4.7,"29,493.00",20.8,0.294,27.9,7.3,7.65,7.2,226.7,18.365,48,24,8.3,89.27
Liverpool,E08000012,15,21.46,4.7,5.17,4.3,44,67,128,14.45,12.74,5.4,47.4,58,76.1,79.9,58.3,57.9,0.174,23.5,1.2,3.3,"30,000.00",24.4,0.3,23.7,7.11,7.44,7.13,228.7,14.926,57.7,29.8,12.8,83.91
St. Helens,E08000013,45,3.24,3.1,5.21,2.8,39,56.8,98,10.83,11.8,3.2,48.2,58,77.5,81,59.3,61.9,0.133,31.4,1.3,5.8,"29,355.00",17.9,0.168,16.7,7.16,7.63,7.05,186.9,12.704,60.9,27.6,16.2,94.12
Sefton,E08000014,18,8.61,3.9,6.54,4.6,39.1,51.2,94,9.11,8.74,2.6,49.4,64,78,82.4,63.6,63.8,0.156,34.8,1.4,4,"30,585.00",16,0.169,16.6,7.32,7.73,7.21,159.9,10.865,59.9,31.5,11.1,94.82
Wirral,E08000015,49,9.59,3.2,6.58,3.5,38,53.9,114,8.38,10.32,3.1,51.9,57,77.8,81.6,60.8,63.1,0.148,31.9,1.4,3.4,"29,653.00",15.7,0.166,21.3,7.1,7.59,6.96,172.6,10.343,59.6,35.7,14.9,94.43
Barnsley,E08000016,39,19.53,2.6,5.12,4.4,31.1,49.3,182,11.25,13.51,3.2,46.3,59,77.1,81.1,55.9,60.1,0.113,43.2,1.3,4.4,"27,723.00",24.2,0.163,19.3,7.34,7.84,7.37,178.6,10.589,56.2,28.9,6.8,96.77
Doncaster,E08000017,16,22.35,3,5.22,5.6,27.1,70.2,138,13.43,14.24,3.5,47,54,77.8,81,57.4,56.1,0.106,43.4,1.3,5.4,"28,761.00",26.1,0.159,19.2,7.15,7.77,7.23,179.8,16.173,53.4,26.8,10.5,94.56
Rotherham,E08000018,42,19.53,2.6,5.88,5.1,32,53.1,183,9.86,11.69,3.1,48.7,61,77.5,81,58.7,56.5,0.113,43.3,1.3,5,"27,583.00",25.7,0.164,18.5,7.48,7.96,7.26,179,13.09,56.3,30.4,10.7,97.42
Sheffield,E08000019,11,35.54,2.5,5.94,7.8,45,46.2,172,9.79,10.86,4.8,48.1,60,78.6,82.4,62.5,64.3,0.153,32.2,1.2,3.4,"30,625.00",26.4,0.181,21.9,7.13,7.39,6.9,157,17.196,64.1,34.6,11.7,90.93
Newcastle upon Tyne,E08000021,22,23.1,3.3,6.01,6.6,44,49.7,180,14.86,10.96,5.2,47.4,63,77.3,81.6,60.8,60.7,0.098,40.6,1.2,3.5,"30,264.00",32.2,0.218,26.2,7.29,7.63,7.29,198.8,17.401,62.5,38.8,12.4,96.76
North Tyneside,E08000022,17,8.5,2.9,6.13,6.3,40.9,42.3,111,9.34,9.96,2.8,50.3,66,78.3,82.2,61.6,57.2,0.12,36.2,1.4,3.7,"29,029.00",23.9,0.16,17,7.34,7.74,7.25,175.7,15.238,61,39.3,9.4,94.79
South Tyneside,E08000023,20,19.53,2.9,5.3,6.8,29.5,42.3,111,11.16,11.51,4.4,46,65,76.4,81.2,57.3,58.9,0.119,30.8,1.4,2.9,"27,356.00",31.1,0.214,24.2,7.29,7.64,7.29,213.1,15.787,57.9,35.3,13.8,92.95
Sunderland,E08000024,30,8.18,3.6,5.29,6.2,24.7,47.6,105,11.66,13.26,3.4,49.2,68,76.6,80.9,56.1,56.9,0.126,28.1,1.4,3.7,"24,961.00",30.8,0.217,23.2,7.3,7.6,7.1,206.4,13.346,55.7,33.9,9.1,92.25
Birmingham,E08000025,14,28.97,2.8,7.14,7.7,40.4,78.1,158,15.91,10.64,4.4,50.1,57,77.1,81.8,59.2,60.2,0.137,22.5,1.2,3.3,"28,998.00",35.6,0.258,30.2,7.2,7.7,7.16,177.8,31.628,54.5,33,11,92.89
Coventry,E08000026,28,27.21,2.8,6.5,7.3,40.4,51.4,138,11.07,9.44,2,48,58,78,82,61.1,64,0.119,34,1.1,3,"30,763.00",22.9,0.19,18.1,7.4,7.77,7.38,169.6,21.224,55.2,31.9,13,94.05
Dudley,E08000027,22,17.62,2.5,6.73,4.2,35,45.4,163,11.18,9.05,3.3,47.6,55,78.8,82.2,62.9,62.7,0.124,36.9,1.3,3.1,"29,438.00",24.8,0.162,18.8,7.43,7.68,7.13,156.9,12.587,53.3,34,10.3,96.02
Sandwell,E08000028,41,17.62,3.2,6.38,6.9,27.5,75.1,164,13.24,9.8,1.9,46.9,58,76.1,80.7,61.6,60.5,0.125,30.6,1.2,3.8,"26,630.00",32.7,0.26,21.6,7.32,7.61,7.07,187.4,20.866,53.8,28.7,7.4,96.44
Solihull,E08000029,46,7.04,1.4,9.15,4.9,43.5,54.9,91,8.21,6.57,2.8,51,65,80.4,84,67.4,65.7,0.115,37.7,1.4,4.8,"35,516.00",13.2,0.111,15.8,7.47,7.63,7.35,128.3,21.459,66,37.6,16.5,97.88
Walsall,E08000030,4,2.53,2.5,6.49,5.7,26.8,52.8,195,12.74,10.79,1.9,47.5,53,77.5,81.7,59,58.4,0.143,32.2,1.2,3.3,"28,515.00",30.8,0.212,23.6,7.35,7.71,7.3,182.3,18.097,48.5,30.8,5.2,92.42
Wolverhampton,E08000031,57,22.33,3.1,6.36,6.2,35.4,60,158,15.04,11.16,2,50,60,76.6,81.3,60,59.3,0.136,35.3,1.3,3.2,"27,503.00",29.1,0.225,27,7.47,7.75,7.29,181,20.63,55.1,32.3,7.7,91.91
Bradford,E08000032,21,13.51,3.6,5.42,5,36.1,54.9,191,13.14,13.97,4.5,45.9,57,77.3,81.5,60.9,63.4,0.092,37.8,1.3,3.4,"28,421.00",38,0.208,20.8,7.28,7.63,7.05,176.7,16.485,56.8,36.9,12.6,94.37
Calderdale,E08000033,11,2.7,3.5,5.81,4.2,39.2,54.3,328,12.48,11.49,2.4,52.2,58,78.6,82.5,59,63.4,0.099,53.5,1.5,4.2,"27,899.00",24.2,0.14,18.5,7.4,7.75,7.32,167.5,12.989,61.4,40.4,19.1,95.67
Kirklees,E08000034,9,10.93,3.3,6.26,3.3,35.3,63.5,166,9.94,9.96,2,49.5,57,78.4,82.2,62.8,61.2,0.125,25,1.4,3.8,"27,968.00",28.2,0.149,20.3,7.2,7.43,7.11,160.1,18.323,60.2,37.9,12.6,95.78
Leeds,E08000035,20,41.74,3,7.06,4,45.8,64.5,223,12.77,12.56,6,49.2,56,77.8,81.8,61.4,63.9,0.131,35.1,1.3,4.3,"30,889.00",24.6,0.156,19.5,7.28,7.71,7.19,175.6,15.464,65.3,37.2,13.5,94.55
Wakefield,E08000036,16,7.76,2.9,6.01,4.2,25.7,47.2,209,11.89,11.8,2.7,50.1,57,77.3,81.4,58,56.7,0.102,49.2,1.3,4.8,"28,166.00",21.7,0.145,17.3,7.28,7.63,7.21,187.8,15.797,63,30.4,10.4,94.55
Gateshead,E08000037,13,9.64,3.4,5.46,6.1,36.6,43.7,119,10.24,10.66,4.1,51.3,68,77.4,81.6,57.9,58.5,0.134,32.3,1.4,4.5,"26,937.00",28.9,0.194,19.9,7.28,7.47,7.11,202.6,17.644,58.9,35.8,9.6,94.51
City of London,E09000001,2,0.12,4.3,14.56,5.45,94.4,"3,607.30",184,37.12,24.78,1.2,54.2,88,80.3,84.4,64,64.8,0.823,30.3,0.9,45.5,"37,879.94",3.3,0.083,7.2,7.27,7.61,7.25,129.20,35.656,47.8,41.3,14.5,96.27
Barking and Dagenham,E09000002,56,8.57,1.6,10.17,3.1,37,104.8,256,9.81,7.06,2.4,50.5,63,77,81.7,58.1,60.1,0.154,26.9,0.9,2.4,"32,931.00",25.3,0.261,21.6,7.35,7.84,7.87,171.9,46.252,50.3,29.5,7.8,93.64
Barnet,E09000003,30,17.18,2.3,16.1,9.3,56.1,147.6,157,5.62,4.64,0.8,60.8,69,82,85.5,62.9,67.1,0.155,28.9,1.3,2.8,"35,716.00",12.6,0.163,14.8,7.3,7.58,7.23,89.4,31.211,62.6,46.9,11.6,94.47
Bexley,E09000004,24,21.3,1.5,10.51,6,42.3,62.5,169,7.13,5.87,2,54,65,79.9,83.8,66.4,63.9,0.084,50,1.2,3,"37,572.00",14.5,0.109,14.2,7.53,7.81,7.42,129.5,25.879,54.5,40.2,10.3,95.38
Brent,E09000005,33,17.88,1.8,15.97,10.3,51,110.6,188,9.08,6.19,2.2,53.7,61,80.4,85,62.6,68.6,0.153,33.4,1.1,2.7,"33,805.00",18.9,0.258,16.1,7.25,7.46,7.28,115.9,42.783,54.1,38.4,11.5,92.15
Bromley,E09000006,4,9.9,2.2,12.14,5.5,57.9,73.4,121,6.33,5.7,1.4,55.2,76,81.3,84.8,67.4,67.6,0.138,44.8,1.5,2.8,"41,170.00",10.8,0.101,12.4,7.49,7.66,7.54,101.3,27.839,67.2,43.9,15.8,96.89
Camden,E09000007,25,9.33,4.3,19.13,5.2,66.8,263.2,150,7.87,5.91,2.5,53.1,67,83.1,87.7,64.6,66.8,0.193,28.6,0.9,3.1,"39,994.00",13.3,0.232,28.7,6.78,7.27,6.93,130.6,21.611,68.8,39.3,8.4,94.15
Croydon,E09000008,17,33.92,2.5,11.42,4.5,49.7,77.8,285,9.59,6.53,3.5,50,64,79.7,83.7,63.2,62.4,0.129,41.3,1.3,2.6,"36,347.00",15.6,0.156,24.2,7.51,7.6,7.38,123.2,33.996,57.7,39.7,12.4,95.78
Ealing,E09000009,41,22.86,1.8,15.36,8.3,65.7,105.9,157,8.44,6.18,2.9,53.6,65,79.9,84.1,61.4,65.3,0.244,49,1.2,3,"34,190.00",17,0.223,19.4,7.21,7.64,7.32,133.6,36.52,58.8,44.6,10.3,95.83
Enfield,E09000010,34,16.67,2.4,12.93,6.2,49.2,107.7,240,8.38,6.09,3.2,51.1,61,80,84.2,64.3,62.1,0.099,33.2,1.2,3,"35,586.00",15.9,0.21,23.1,6.86,7.62,6.96,115.3,39.666,58.7,42.9,8,93.73
Greenwich,E09000011,24,22.27,1.5,12.92,8.6,58.2,80,360,10.23,6.94,3.1,51.2,71,79.2,82.8,60.1,67.2,0.118,31.5,1,2.6,"35,598.00",19.8,0.234,19.8,7.22,7.64,7.42,146.4,32.314,65.5,38.1,9.2,94
Hackney,E09000012,45,31.64,2.3,15.96,4.1,71.1,213.5,218,9.62,6.1,3.4,54,72,79.3,83.7,60.2,61.5,0.149,28.1,0.9,2,"36,351.00",21.3,0.407,30.6,6.94,7.6,6.97,152.1,42.745,68.4,36.9,5.1,63.78
Hammersmith and Fulham,E09000013,1,10.86,0.8,19.12,5.2,74.4,128.7,122,9.74,6.91,1.7,58.1,74,79,83.9,66.1,62.6,0.212,27.5,1.2,3.1,"39,430.00",12.1,0.256,21.9,7.49,7.81,7.57,155.4,28.264,73.4,42.2,7.3,93.91
Haringey,E09000014,18,16.02,2.2,15.33,3.2,56.2,105.7,175,9.96,6.5,5.1,51.4,65,79.6,84.4,62.6,65,0.139,31,1.1,2.3,"35,963.00",17.2,0.299,20.3,7.17,7.58,7.09,126.9,35.08,64.7,40.4,9.1,94.63
Harrow,E09000015,7,5.94,2.9,13.91,6.8,57.7,125.9,162,5.61,4.03,2.6,54.8,70,82.2,85.7,64.8,60.9,0.139,35.8,1.3,2.4,"38,827.00",17,0.173,13.9,7.37,7.65,7.38,88.7,33.882,58.5,43.6,10.3,96.72
Havering,E09000016,69,12.62,2,11.15,5.4,37.1,82.4,151,7.58,5.29,2.4,52.2,72,79.7,83.5,64.6,63.8,0.138,34.7,1.3,3.2,"35,885.00",16.1,0.117,14.3,7.54,7.99,7.48,126.6,22.713,53.4,41.2,11.1,96.43
Hillingdon,E09000017,23,17.32,1.9,12.96,7.5,49.7,102.5,111,7.45,5.54,1,52.8,64,79.7,83.7,65,63.4,0.149,37.3,1.2,4.1,"35,695.00",16.6,0.145,14.6,7.1,7.78,7.2,136.8,29.628,54.2,40.6,13.2,96.39
